object_id,has_person,person_percent,has_building,building_percent,has_tree,tree_percent,has_mountain,mountain_percent,has_grass,grass_percent,has_water,water_percent,has_rock,rock_percent,has_house,house_percent,has_road,road_percent,has_sidewalk,sidewalk_percent,has_fence,fence_percent,has_sea,sea_percent,has_animal,animal_percent,has_column,column_percent,has_boat,boat_percent,has_river,river_percent,has_plant,plant_percent,has_curtain,curtain_percent,has_windowpane,windowpane_percent,has_chair,chair_percent,has_field,field_percent,has_table,table_percent,has_hovel,hovel_percent,has_tent,tent_percent,has_bridge,bridge_percent,has_bench,bench_percent,has_pier,pier_percent,artist_name,origin,creation_year,work_type,works_in_museum
286160,1.0,29.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustave Le Gray,French,1855,Photograph,41
286161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nadar,French,1862,Photograph,15
286162,1.0,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nadar,French,1858,Photograph,15
286163,1.0,13.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.49,,,,,,,,,,,,,,,,,Nadar,French,1867,Photograph,15
286164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Nègre,French,1852,Photograph,24
286165,1.0,0.73,1.0,57.77,,,,,,,,,,,,,,,1.0,7.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Nègre,French,1861,Photograph,24
286166,1.0,0.63,1.0,22.76,1.0,15.29,,,1.0,10.83,,,,,,,1.0,4.45,,,,,1.0,3.87,,,,,,,1.0,0.65,,,,,,,,,,,,,,,,,,,,,,,Charles Nègre,French,1859,Photograph,24
286167,1.0,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Nègre,French,1859,Photograph,24
286168,,,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.42,,,,,,,,,,,,,,,,,Charles Nègre,French,1852,Photograph,24
286169,,,,,,,1.0,49.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Nègre,French,1861,Photograph,24
286170,1.0,7.71,1.0,29.32,1.0,12.13,,,,,,,,,,,1.0,9.96,1.0,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Nègre,French,1862,Photograph,24
286171,1.0,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.57,,,1.0,1.63,,,,,,,,,,,Charles Nègre,French,1859,Photograph,24
286172,1.0,2.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.37,,,,,1.0,0.54,,,,,,,,,,,Charles Nègre,French,1859,Photograph,24
286173,1.0,17.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.26,,,,,,,,,,,,,,,,,,,Charles Nègre,French,1854,Photograph,24
286175,,,,,1.0,2.73,1.0,8.02,1.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William Notman,"Canadian, born Scotland",1889,Photograph,1
286179,1.0,3.68,,,1.0,23.42,,,,,,,,,,,,,,,1.0,9.7,,,,,,,,,,,,,,,,,,,,,,,1.0,16.47,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286180,,,,,1.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286181,,,,,1.0,78.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286182,,,,,1.0,26.67,,,,,,,,,,,,,,,1.0,1.93,,,,,,,,,,,1.0,7.99,,,,,,,,,,,1.0,13.07,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286183,,,,,1.0,53.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286184,,,,,,,1.0,11.73,,,,,1.0,7.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Moran,"American, born England",1870,Photograph,21
286185,,,,,1.0,10.29,,,,,,,,,1.0,10.83,,,,,,,,,,,,,1.0,11.3,,,,,,,,,,,,,,,1.0,7.61,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286186,,,,,1.0,0.44,1.0,70.04,,,,,1.0,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286187,,,,,1.0,30.12,,,,,,,1.0,19.11,,,,,,,,,,,,,,,,,1.0,7.42,,,,,,,,,,,,,,,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286188,,,,,1.0,11.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15.37,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286189,,,,,1.0,48.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286190,,,1.0,50.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286191,,,,,1.0,21.2,,,1.0,6.86,1.0,10.57,,,,,,,,,,,,,,,,,,,,,1.0,5.77,,,,,,,,,,,,,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286196,1.0,30.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.8,,,,,,,,,,,Gustave Le Gray,French,1852,Photograph,41
286212,1.0,21.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert  Adamson|Hill and Adamson|David Octavius Hill,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,2
286230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Adams Whipple,American,1854,Photograph,7
286231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Adams Whipple,American,1852,Photograph,7
286237,1.0,0.42,,,,,,,,,,,,,,,1.0,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Adams Whipple,American,1849,Photograph,7
286246,1.0,0.96,1.0,53.87,,,,,,,,,,,1.0,0.92,,,,,,,,,,,1.0,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis-Rémy Robert,French,1856,Photograph,9
286250,1.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry Peach Robinson,British,1862,Photograph,3
286254,,,1.0,68.05,1.0,1.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Armand-Hippolyte-Louis Fizeau,French,1841,Photograph,1
286255,1.0,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,30.58,,,,,,,,,,,,,,,,,,,Eugène Durieu,French,1854,Photograph,6
286266,1.0,0.4,,,1.0,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leavitt Hunt,American,1851,Photograph,2
286268,1.0,20.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ernest Benecke,French,1852,Photograph,6
286270,1.0,0.47,1.0,3.11,1.0,52.8,,,1.0,3.67,,,,,,,,,,,,,,,1.0,0.78,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.43,,,Giacomo Caneva,Italian,1857,Photograph,5
286272,1.0,3.48,,,,,,,,,,,,,,,,,,,,,,,1.0,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrien Tournachon,French,1856,Photograph,6
286273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W. & F. Langenheim|William Langenheim,"American|American, born Germany",1842,Photograph,22
286274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W. & F. Langenheim|William Langenheim,"American|American, born Germany",1853,Photograph,22
286280,1.0,37.85,,,1.0,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Désiré Charnay,French,1863,Photograph,10
286282,,,,,1.0,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Désiré Charnay,French,1863,Photograph,10
286292,1.0,44.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis-Adolphe Humbert de Molard,French,1857,Photograph,11
286294,1.0,15.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.32,,,,,,,,,,,,,,,Bruno Braquehais,French,1859,Photograph,4
286295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ottomar Anschütz,German,1889,Photograph,4
286296,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ottomar Anschütz,German,1889,Photograph,4
286297,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ottomar Anschütz,German,1888,Photograph,4
286298,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ottomar Anschütz,German,1886,Photograph,4
286299,,,1.0,81.11,,,,,,,,,,,,,1.0,1.01,1.0,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Wallace Black,American,1865,Photograph,12
286300,,,1.0,64.62,1.0,0.48,,,1.0,9.15,,,,,,,,,,,,,,,,,,,,,,,1.0,0.42,,,,,,,,,,,,,,,,,,,,,James Wallace Black,American,1865,Photograph,12
286312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William Stinson Soule,American,1874,Photograph,1
286315,1.0,2.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W. & F. Langenheim|William Langenheim|Frederick Langenheim,"American|American, born Germany|American, born Germany",1851,Photograph,3
286318,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis Ducos Du Hauron,French,1872,Photograph,1
286323,,,1.0,35.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexis de Lagrange,French,1851,Photograph,1
286326,1.0,18.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W. & F. Langenheim|William Langenheim,"American|American, born Germany",1853,Photograph,22
286328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W. & F. Langenheim|William Langenheim,"American|American, born Germany",1852,Photograph,22
286329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W. & F. Langenheim|William Langenheim,"American|American, born Germany",1858,Photograph,22
286330,1.0,10.59,,,,,,,,,1.0,2.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,W. & F. Langenheim|William Langenheim,"American|American, born Germany",1857,Photograph,22
286336,,,1.0,3.57,1.0,2.6,1.0,8.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Marville,French,1856,Photograph,21
286337,,,1.0,23.5,,,,,,,1.0,0.46,,,,,1.0,0.61,1.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Marville,French,1879,Photograph,21
286339,,,1.0,41.02,,,,,,,,,,,1.0,6.52,,,1.0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Marville,French,1879,Photograph,21
286340,,,1.0,11.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Marville,French,1852,Photograph,21
286341,1.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egbert Guy Fowx,American,1865,Photograph,7
286342,1.0,0.99,,,1.0,16.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egbert Guy Fowx,American,1866,Photograph,7
286344,,,1.0,32.32,1.0,4.23,,,,,,,,,,,1.0,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Egbert Guy Fowx,American,1861,Photograph,7
286346,,,,,,,,,,,,,,,1.0,2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samuel Bemis,American,1841,Photograph,1
286349,,,1.0,32.06,,,,,,,,,,,,,1.0,9.83,1.0,2.79,1.0,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustave Le Gray,French,1854,Photograph,41
286350,1.0,43.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gustave Le Gray,French,1858,Photograph,41
286359,,,1.0,19.88,,,,,,,,,1.0,0.6,1.0,7.14,,,,,,,,,,,1.0,6.69,,,,,,,,,1.0,1.49,,,,,,,,,,,,,,,,,George Wilson Bridges,British,1850,Photograph,6
286360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Wilson Bridges,British,1850,Photograph,6
286361,1.0,1.46,,,,,1.0,13.66,,,,,1.0,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.35,1.0,4.94,,,,,,,George Wilson Bridges,British,1851,Photograph,6
286379,1.0,33.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louis-Désiré Blanquart-Évrard,French,1849,Photograph,1
286391,1.0,8.55,,,,,,,,,,,,,,,,,,,,,,,1.0,8.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger Fenton,British,1855,Photograph,46
286393,1.0,7.52,,,1.0,0.31,,,,,,,,,,,,,,,,,,,1.0,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger Fenton,British,1855,Photograph,46
286398,,,1.0,15.72,,,,,,,,,,,1.0,39.01,1.0,19.96,1.0,0.41,,,,,,,,,,,,,1.0,1.51,,,,,,,,,1.0,0.62,,,,,,,,,,,Alphonse Le Blondel,French,1857,Photograph,3
286400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auguste Belloc,French,1856,Photograph,1
286414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Altobelli & Molins,Italian,1869,Photograph,1
286418,1.0,1.44,,,1.0,6.98,,,,,1.0,63.16,,,,,,,,,,,,,,,,,1.0,4.22,,,,,,,,,,,,,,,,,,,,,,,,,Peter Henry Emerson,"British, born Cuba",1886,Photograph,10
286419,1.0,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger Fenton,British,1855,Photograph,46
286434,1.0,6.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Victor Hugo|Auguste Vacquerie,French|French,1852,Photograph,3
286435,1.0,0.36,1.0,25.21,1.0,17.9,,,1.0,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger Fenton,British,1854,Photograph,46
286441,1.0,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexander Gardner,"American, Scottish",1869,Photograph,48
286442,1.0,25.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.32,,,,,,,1.0,10.06,,,,,,,Alexander Gardner,"American, Scottish",1866,Photograph,48
286445,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adrien Tournachon,French,1862,Photograph,6
286454,,,,,1.0,46.64,1.0,5.93,,,,,,,1.0,8.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William Henri Gebhard,American,1854,Photograph,2
286467,,,1.0,20.39,1.0,46.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Désiré Charnay,French,1889,Photograph,10
286469,1.0,2.85,,,1.0,20.52,,,,,1.0,51.74,,,,,,,,,,,,,,,,,1.0,5.24,,,,,,,,,,,,,,,,,,,,,,,,,Peter Henry Emerson,"British, born Cuba",1886,Photograph,10
286501,1.0,11.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ernest Benecke,French,1852,Photograph,6
286502,1.0,52.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ernest Benecke,French,1852,Photograph,6
286524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Félix-Jacques-Antoine Moulin,French,1852,Photograph,2
286544,1.0,0.59,,,,,1.0,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Etienne-Jules Marey,French,1886,Photograph,3
286545,,,1.0,48.8,1.0,4.11,,,,,,,,,,,1.0,23.91,1.0,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Marville,French,1867,Photograph,21
286546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Marville,French,1856,Photograph,21
286547,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Marville,French,1864,Photograph,21
286549,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,1.0,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nevil Story Maskelyne,British,1857,Photograph,1
286550,,,,,1.0,7.76,1.0,0.84,,,,,1.0,0.5,,,,,,,,,1.0,9.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samuel Masury,American,1858,Photograph,1
286553,1.0,2.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry Maull,British,1859,Photograph,1
286557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Moore,American,1862,Photograph,3
286558,,,1.0,5.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henry P. Moore,American,1861,Photograph,3
286559,1.0,4.3,1.0,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6.56,,,,,,,,,,,,,,,,,Henry P. Moore,American,1865,Photograph,3
286560,,,,,1.0,73.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Moran,"American, born England",1871,Photograph,21
286562,1.0,2.36,,,1.0,54.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eadweard Muybridge,British and American,1875,Photograph,248
286565,1.0,0.77,1.0,22.51,1.0,9.66,,,,,,,,,,,1.0,5.84,1.0,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger Fenton,British,1857,Photograph,46
286566,,,1.0,15.7,,,1.0,23.56,,,,,,,1.0,1.19,,,,,,,,,1.0,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger Fenton,British,1855,Photograph,46
286567,,,1.0,1.56,,,1.0,17.65,,,,,,,,,,,,,,,,,,,,,1.0,17.71,,,,,,,,,1.0,1.01,,,,,,,,,,,,,,,Roger Fenton,British,1855,Photograph,46
286568,1.0,4.39,1.0,8.15,1.0,4.43,1.0,8.84,,,,,,,,,,,,,1.0,14.68,,,,,,,1.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,Roger Fenton,British,1855,Photograph,46
286569,1.0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Roger Fenton,British,1855,Photograph,46
286570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert  Adamson|Hill and Adamson|David Octavius Hill,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,2
286572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hill and Adamson|David Octavius Hill|Robert  Adamson,"British, Scottish|British, Scottish|British, Scottish",1847,Photograph,2
286574,,,1.0,3.62,1.0,4.91,1.0,1.5,1.0,9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Giacomo Caneva,Italian,1857,Photograph,5
286583,1.0,36.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexander Gardner,"American, Scottish",1860,Photograph,48
286584,1.0,34.89,1.0,33.48,1.0,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexander Gardner,"American, Scottish",1865,Photograph,48
286587,1.0,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Frederick Gutekunst,"American, born Germany",1860,Photograph,5
286595,,,,,,,,,,,1.0,14.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franck,French,1860,Photograph,3
286598,1.0,16.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clementina Hawarden,British,1865,Photograph,2
286606,,,1.0,7.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Théodule Deveria,French,1859,Photograph,1
286615,1.0,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alexander Gardner|Allan Pinkerton|Abraham Lincoln|John Alexander McClernand,"American, Scottish|American, born Scotland|American|American",1862,Photograph,1
286616,1.0,9.93,,,1.0,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.98,,,,,,,Alexander Gardner|Abraham Lincoln|John Alexander McClernand|Allan Pinkerton,"American, Scottish|American|American|American, born Scotland",1862,Photograph,1
286619,,,1.0,1.32,,,,,,,,,,,1.0,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George Smith Cook,American,1861,Photograph,1
286622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platt D. Babbitt,American,1852,Photograph,2
286626,1.0,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Felice Beato,"British, born Italy",1871,Photograph,8
286631,1.0,0.44,,,1.0,31.97,,,,,1.0,4.91,,,,,,,,,1.0,1.07,,,,,,,,,1.0,0.94,,,,,,,,,,,,,,,,,,,,,,,Egbert Guy Fowx,American,1863,Photograph,7
286633,1.0,0.68,,,1.0,23.54,,,,,,,,,,,,,,,,,,,1.0,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Horgan, Jr.",American,1893,Photograph,3
286636,1.0,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G. Gable,American,1866,Photograph,1
286637,1.0,16.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cundall & Howlett,British,1856,Photograph,1
286647,1.0,11.51,1.0,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Olympe Aguado de las Marismas,French,1862,Photograph,8
286649,1.0,19.85,1.0,2.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23.62,,,,,,,,,,,,,,,,,Olympe Aguado de las Marismas,French,1862,Photograph,8
286650,1.0,17.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.26,,,,,,,,,,,,,,,Olympe Aguado de las Marismas,French,1862,Photograph,8
286653,1.0,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Wallace Black,American,1862,Photograph,12
286657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Victor Hugo,French,1856,Photograph,2
286658,,,,,1.0,73.25,,,1.0,10.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,George N. Barnard,American,1866,Photograph,70
286659,,,1.0,98.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,William England,British,1862,Photograph,1
286661,1.0,16.0,1.0,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charles Clifford|Jane Clifford,British|British,1866,Photograph,1
286665,,,1.0,4.13,,,,,,,,,1.0,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Beasley Greene,American,1853,Photograph,16
286666,1.0,30.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.78,,,,,,,,,,,,,,,,,,,Ernest Benecke,French,1852,Photograph,6
286667,1.0,48.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.99,,,,,,,,,,,,,,,,,,,Ernest Benecke,French,1852,Photograph,6
286671,1.0,6.93,,,1.0,26.18,,,,,1.0,33.53,,,,,,,,,,,,,,,,,1.0,5.91,,,,,,,,,,,,,,,,,,,,,,,,,Peter Henry Emerson,"British, born Cuba",1886,Photograph,10
286673,,,,,1.0,5.67,,,,,1.0,72.04,,,,,,,,,,,,,,,,,1.0,9.41,,,,,,,,,,,,,,,,,,,,,,,,,Peter Henry Emerson,"British, born Cuba",1886,Photograph,10
286676,,,1.0,2.79,1.0,9.17,,,1.0,0.31,1.0,27.03,,,,,,,,,,,1.0,1.53,,,,,,,1.0,0.87,,,,,,,,,,,,,,,,,,,,,,,Peter Henry Emerson,"British, born Cuba",1886,Photograph,10
286677,,,,,1.0,26.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Henry Emerson,"British, born Cuba",1886,Photograph,10
286681,,,1.0,16.91,,,,,1.0,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pietro Dovizielli,Italian,1859,Photograph,3
286688,,,,,,,1.0,97.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Beasley Greene,American,1854,Photograph,16
